370.000000,2197.000000,1956.000000,1028.000000,1290.000000,0.000000,0.000000,0.000000,0.009409
143.000000,1526.000000,1961.000000,1031.000000,1292.000000,0.000000,0.000000,0.000000,0.019900
-342.000000,-630.000000,1961.000000,1025.000000,1297.000000,0.000000,0.000000,0.000000,0.028848
-342.000000,2232.000000,1959.000000,1024.000000,1299.000000,0.000000,0.000000,0.000000,0.037826
-524.000000,2780.000000,1961.000000,1033.000000,1297.000000,0.000000,0.000000,0.000000,0.046824
-555.000000,2780.000000,1956.000000,1023.000000,1298.000000,0.000000,0.000000,0.000000,0.055818
-437.000000,-4282.000000,1962.000000,1026.000000,1297.000000,0.000000,0.000000,0.000000,0.064067
-454.000000,-10178.000000,1965.000000,1023.000000,1301.000000,0.000000,0.000000,0.000000,0.074423
-454.000000,-7925.000000,1961.000000,1032.000000,1293.000000,0.000000,0.000000,0.000000,0.083388
-1591.000000,-8209.000000,1960.000000,1032.000000,1299.000000,0.000000,0.000000,0.000000,0.092383
-1947.000000,-7042.000000,1955.000000,1041.000000,1293.000000,0.000000,0.000000,0.000000,0.102050
-2497.000000,-7042.000000,1962.000000,1033.000000,1303.000000,0.000000,0.000000,0.000000,0.111123
-2362.000000,-1515.000000,1959.000000,1033.000000,1297.000000,0.000000,0.000000,0.000000,0.120326
-3941.000000,-2396.000000,1959.000000,1028.000000,1296.000000,0.000000,0.000000,0.000000,0.130316
-3941.000000,-1695.000000,1962.000000,1023.000000,1298.000000,0.000000,0.000000,0.000000,0.138421
-4746.000000,-1990.000000,1966.000000,1030.000000,1300.000000,0.000000,0.000000,0.000000,0.147398
-4269.000000,-6314.000000,1959.000000,1033.000000,1292.000000,0.000000,0.000000,0.000000,0.157408
-4183.000000,-6314.000000,1958.000000,1025.000000,1299.000000,0.000000,0.000000,0.000000,0.168384
-2452.000000,-5884.000000,1961.000000,1027.000000,1309.000000,0.000000,0.000000,0.000000,0.177815
-76.000000,-2230.000000,1959.000000,1027.000000,1298.000000,0.000000,0.000000,0.000000,0.186955
-76.000000,-5708.000000,1955.000000,1031.000000,1293.000000,0.000000,0.000000,0.000000,0.195958
425.000000,-3338.000000,1959.000000,1027.000000,1294.000000,0.000000,0.000000,0.000000,0.205579
212.000000,-3303.000000,1951.000000,1029.000000,1302.000000,0.000000,0.000000,0.000000,0.214736
278.000000,-3303.000000,1958.000000,1023.000000,1302.000000,0.000000,0.000000,0.000000,0.222845
424.000000,-1276.000000,1962.000000,1029.000000,1291.000000,0.000000,0.000000,0.000000,0.231713
424.000000,-875.000000,1958.000000,1029.000000,1298.000000,0.000000,0.000000,0.000000,0.240665
798.000000,-4175.000000,1959.000000,1026.000000,1296.000000,0.000000,0.000000,0.000000,0.249816
922.000000,-5266.000000,1958.000000,1035.000000,1300.000000,0.000000,0.000000,0.000000,0.258655
930.000000,-5266.000000,1956.000000,1026.000000,1300.000000,0.000000,0.000000,0.000000,0.268749
831.000000,-2956.000000,1955.000000,1029.000000,1292.000000,0.000000,0.000000,0.000000,0.276686
831.000000,-6156.000000,1964.000000,1028.000000,1303.000000,0.000000,0.000000,0.000000,0.285679
1284.000000,-3106.000000,1960.000000,1026.000000,1299.000000,0.000000,0.000000,0.000000,0.294821
1103.000000,-1877.000000,1955.000000,1030.000000,1297.000000,0.000000,0.000000,0.000000,0.303667
1239.000000,-1877.000000,1956.000000,1027.000000,1298.000000,0.000000,0.000000,0.000000,0.312666
1600.000000,-4710.000000,1952.000000,1028.000000,1293.000000,0.000000,0.000000,0.000000,0.321648
1600.000000,-4571.000000,1958.000000,1027.000000,1302.000000,0.000000,0.000000,0.000000,0.330896
1356.000000,-3546.000000,1955.000000,1025.000000,1292.000000,0.000000,0.000000,0.000000,0.339976
1274.000000,-1308.000000,1955.000000,1029.000000,1306.000000,0.000000,0.000000,0.000000,0.348961
1255.000000,-1308.000000,1955.000000,1026.000000,1295.000000,0.000000,0.000000,0.000000,0.358061
1042.000000,-2007.000000,1956.000000,1027.000000,1299.000000,0.000000,0.000000,0.000000,0.366949
1042.000000,-2339.000000,1954.000000,1029.000000,1300.000000,0.000000,0.000000,0.000000,0.375946
666.000000,-2458.000000,1952.000000,1025.000000,1296.000000,0.000000,0.000000,0.000000,0.384956
1012.000000,-6820.000000,1962.000000,1027.000000,1305.000000,0.000000,0.000000,0.000000,0.393942
1279.000000,-6820.000000,1955.000000,1030.000000,1294.000000,0.000000,0.000000,0.000000,0.403022
832.000000,-8905.000000,1955.000000,1030.000000,1296.000000,0.000000,0.000000,0.000000,0.411967
832.000000,-2868.000000,1955.000000,1027.000000,1300.000000,0.000000,0.000000,0.000000,0.420931
254.000000,-1022.000000,1957.000000,1029.000000,1296.000000,0.000000,0.000000,0.000000,0.428940
-263.000000,-4138.000000,1957.000000,1031.000000,1299.000000,0.000000,0.000000,0.000000,0.438032
139.000000,-4138.000000,1956.000000,1028.000000,1297.000000,0.000000,0.000000,0.000000,0.448032
91.000000,-4333.000000,1956.000000,1025.000000,1300.000000,0.000000,0.000000,0.000000,0.458493
103.000000,105.000000,1957.000000,1032.000000,1302.000000,0.000000,0.000000,0.000000,0.467332
103.000000,-848.000000,1965.000000,1031.000000,1303.000000,0.000000,0.000000,0.000000,0.476330
-371.000000,-1369.000000,1960.000000,1027.000000,1293.000000,0.000000,0.000000,0.000000,0.485337
-1154.000000,306.000000,1955.000000,1039.000000,1305.000000,0.000000,0.000000,0.000000,0.494487
-808.000000,-2387.000000,1951.000000,1029.000000,1296.000000,0.000000,0.000000,0.000000,0.505312
-713.000000,-2387.000000,1957.000000,1024.000000,1301.000000,0.000000,0.000000,0.000000,0.514367
-622.000000,-2840.000000,1958.000000,1034.000000,1296.000000,0.000000,0.000000,0.000000,0.523373
-622.000000,-3476.000000,1959.000000,1025.000000,1302.000000,0.000000,0.000000,0.000000,0.532430
-323.000000,-7392.000000,1954.000000,1029.000000,1300.000000,0.000000,0.000000,0.000000,0.541365
-195.000000,-4277.000000,1955.000000,1027.000000,1305.000000,0.000000,0.000000,0.000000,0.550415
-49.000000,-4277.000000,1956.000000,1029.000000,1299.000000,0.000000,0.000000,0.000000,0.559394
-59.000000,-8115.000000,1960.000000,1034.000000,1298.000000,0.000000,0.000000,0.000000,0.568392
-59.000000,-8242.000000,1959.000000,1026.000000,1303.000000,0.000000,0.000000,0.000000,0.577383
-511.000000,-7034.000000,1954.000000,1030.000000,1304.000000,0.000000,0.000000,0.000000,0.587921
-506.000000,-4326.000000,1951.000000,1026.000000,1300.000000,0.000000,0.000000,0.000000,0.597041
-66.000000,490.000000,1953.000000,1025.000000,1298.000000,10.000000,0.000000,0.000000,0.606475
-439.000000,490.000000,1953.000000,1034.000000,1299.000000,10.000000,0.000000,0.000000,0.615701
-555.000000,1096.000000,1952.000000,1032.000000,1302.000000,10.000000,0.000000,0.000000,0.624709
-555.000000,-4818.000000,1954.000000,1024.000000,1307.000000,10.000000,0.000000,0.000000,0.633864
-302.000000,-3465.000000,1959.000000,1033.000000,1300.000000,10.000000,0.000000,0.000000,0.642688
-377.000000,-5176.000000,1955.000000,1027.000000,1302.000000,10.000000,0.000000,0.000000,0.652831
-717.000000,-5176.000000,1954.000000,1027.000000,1300.000000,10.000000,0.000000,0.000000,0.660852
-1256.000000,-4875.000000,1945.000000,1027.000000,1302.000000,10.000000,0.000000,0.000000,0.669837
-1256.000000,-5370.000000,1954.000000,1022.000000,1305.000000,10.000000,0.000000,0.000000,0.678946
-719.000000,-1519.000000,1955.000000,1030.000000,1301.000000,10.000000,0.000000,0.000000,0.688175
-284.000000,-1668.000000,1951.000000,1023.000000,1299.000000,0.000000,0.000000,0.000000,0.698269
-328.000000,-3813.000000,1955.000000,1019.000000,1309.000000,0.000000,0.000000,0.000000,0.708635
-692.000000,-3813.000000,1952.000000,1024.000000,1299.000000,0.000000,0.000000,0.000000,0.717717
-765.000000,-1733.000000,1938.000000,1023.000000,1307.000000,0.000000,0.000000,0.000000,0.727875
-205.000000,-713.000000,1953.000000,1028.000000,1301.000000,0.000000,0.000000,0.000000,0.737026
-239.000000,-4709.000000,1953.000000,1031.000000,1304.000000,0.000000,0.000000,0.000000,0.748226
-239.000000,-5698.000000,1941.000000,1024.000000,1305.000000,0.000000,0.000000,0.000000,0.758370
-694.000000,-8313.000000,1951.000000,1024.000000,1310.000000,0.000000,0.000000,0.000000,0.766260
-754.000000,-5941.000000,1950.000000,1023.000000,1306.000000,0.000000,0.000000,0.000000,0.775681
-1017.000000,-5953.000000,1949.000000,1024.000000,1307.000000,0.000000,0.000000,0.000000,0.784901
-924.000000,-5953.000000,1947.000000,1022.000000,1306.000000,0.000000,0.000000,0.000000,0.795835
-1166.000000,-2812.000000,1950.000000,1021.000000,1304.000000,0.000000,0.000000,0.000000,0.807795
-1036.000000,-7753.000000,1951.000000,1021.000000,1305.000000,0.000000,0.000000,0.000000,0.819830
-648.000000,-7753.000000,1955.000000,1025.000000,1304.000000,0.000000,0.000000,0.000000,0.828893
-1037.000000,-6786.000000,1952.000000,1022.000000,1312.000000,0.000000,0.000000,0.000000,0.837895
-1037.000000,-4728.000000,1953.000000,1020.000000,1302.000000,0.000000,0.000000,0.000000,0.846964
-1355.000000,-5393.000000,1953.000000,1022.000000,1309.000000,0.000000,0.000000,0.000000,0.855951
-1776.000000,-3930.000000,1954.000000,1017.000000,1313.000000,0.000000,0.000000,0.000000,0.865035
-1357.000000,-3350.000000,1948.000000,1028.000000,1305.000000,0.000000,0.000000,0.000000,0.874951
-1466.000000,-3350.000000,1949.000000,1027.000000,1303.000000,0.000000,0.000000,0.000000,0.885375
